,강수량(mm)
223413,29.1
223414,29.1
223415,29.1
223416,29.1
223417,29.1
223418,29.1
223419,29.1
223420,29.1
223421,29.1
223422,29.1
223423,29.1
223424,29.1
223425,29.1
223426,29.1
223427,29.1
223428,29.1
223429,29.1
223430,29.1
223431,29.1
223432,29.1
223433,29.1
223434,29.1
223435,29.1
223436,29.1
223437,29.1
223438,29.1
223439,29.1
223440,29.1
223441,29.1
223442,29.1
223443,29.1
223444,29.1
223445,29.1
223446,29.1
223447,29.1
223448,29.1
223449,29.1
223450,29.1
223451,29.1
223452,29.1
223453,29.1
223454,29.1
223455,29.1
223456,29.1
223457,29.1
223458,29.1
223459,29.1
223460,29.1
223461,29.1
223462,29.1
223463,29.1
223464,29.1
223465,29.1
223466,29.1
223467,29.1
223468,29.1
223469,29.1
223470,29.1
223471,29.1
223472,29.1
223473,29.1
223474,29.1
223475,29.1
223476,29.1
223477,29.1
223478,29.1
223479,29.1
223480,29.1
223481,29.1
223482,29.1
223483,29.1
223484,29.1
223485,29.1
223486,29.1
223487,29.1
223488,3.6
223489,3.6
223490,3.6
223491,3.6
223492,3.6
223493,3.6
223494,3.6
223495,3.6
223496,3.6
223497,3.6
223498,3.6
223499,3.6
223500,3.6
223501,3.6
223502,3.6
223503,3.6
223504,3.6
223505,3.6
223506,3.6
223507,3.6
223508,3.6
223509,3.6
223510,3.6
223511,3.6
223512,3.6
223513,3.6
223514,3.6
223515,3.6
223516,3.6
223517,3.6
223518,3.6
223519,3.6
223520,3.6
223521,3.6
223522,3.6
223523,3.6
223524,3.6
223525,3.6
223526,3.6
223527,3.6
223528,3.6
223529,3.6
223530,3.6
223531,3.6
223532,3.6
223533,3.6
223534,3.6
223535,3.6
223536,3.6
223537,3.6
223538,3.6
223539,3.6
223540,3.6
223541,3.6
223542,3.6
223543,3.6
223544,3.6
223545,3.6
223546,3.6
223547,3.6
223548,3.6
223549,3.6
223550,3.6
223551,3.6
223552,3.6
223553,3.6
223554,3.6
223555,3.6
223556,3.6
223557,3.6
223558,3.6
223559,3.6
223560,3.6
223561,3.6
223562,3.6
223563,3.6
223564,3.6
223565,3.6
223566,3.6
223567,3.6
223568,3.6
223569,3.6
223570,3.6
223571,3.6
223572,3.6
223573,3.6
223574,3.6
223575,3.6
223576,3.6
223577,3.6
223578,3.6
223579,3.6
223580,3.6
223581,3.6
223582,3.6
223583,3.6
223584,3.6
223585,3.6
223586,3.6
223587,3.6
223588,3.6
223589,3.6
223590,3.6
223591,3.6
223592,3.6
223593,3.6
223594,3.6
223595,3.6
223596,3.6
223597,3.6
223598,3.6
223599,3.6
223600,3.6
223601,3.6
223602,3.6
223603,3.6
223604,3.6
223605,3.6
223606,3.6
223607,3.6
223608,3.6
223609,3.6
223610,3.6
223611,3.6
223612,3.6
223613,3.6
223614,3.6
223615,3.6
223616,3.6
223617,3.6
223618,3.6
223619,3.6
223620,3.6
223621,3.6
223622,3.6
223623,3.6
223624,3.6
223625,3.6
223626,3.6
223627,3.6
223628,3.6
223629,3.6
223630,3.6
223631,3.6
223632,0.0
223633,0.0
223634,0.0
223635,0.0
223636,0.0
223637,0.0
223638,0.0
223639,0.0
223640,0.0
223641,0.0
223642,0.0
223643,0.0
223644,0.0
223645,0.0
223646,0.0
223647,0.0
223648,0.0
223649,0.0
223650,0.0
223651,0.0
223652,0.0
223653,0.0
223654,0.0
223655,0.0
223656,0.0
223657,0.0
223658,0.0
223659,0.0
223660,0.0
223661,0.0
223662,0.0
223663,0.0
223664,0.0
223665,0.0
223666,0.0
223667,0.0
223668,0.0
223669,0.0
223670,0.0
223671,0.0
223672,0.0
223673,0.0
223674,0.0
223675,0.0
223676,0.0
223677,0.0
223678,0.0
223679,0.0
223680,0.0
223681,0.0
223682,0.0
223683,0.0
223684,0.0
223685,0.0
223686,0.0
223687,0.0
223688,0.0
223689,0.0
223690,0.0
223691,0.0
223692,0.0
223693,0.0
223694,0.0
223695,0.0
223696,0.0
223697,0.0
223698,0.0
223699,0.0
223700,0.0
223701,0.0
223702,0.0
223703,0.0
223704,0.0
223705,0.0
223706,0.0
223707,0.0
223708,0.0
223709,0.0
223710,0.0
223711,0.0
223712,0.0
223713,0.0
223714,0.0
223715,0.0
223716,0.0
223717,0.0
223718,0.0
223719,0.0
223720,0.0
223721,0.0
223722,0.0
223723,0.0
223724,0.0
223725,0.0
223726,0.0
223727,0.0
223728,0.0
223729,0.0
223730,0.0
223731,0.0
223732,0.0
223733,0.0
223734,0.0
223735,0.0
223736,0.0
223737,0.0
223738,0.0
223739,0.0
223740,0.0
223741,0.0
223742,0.0
223743,0.0
223744,0.0
223745,0.0
223746,0.0
223747,0.0
223748,0.0
223749,0.0
223750,0.0
223751,0.0
223752,0.0
223753,0.0
223754,0.0
223755,0.0
223756,0.0
223757,0.0
223758,0.0
223759,0.0
223760,0.0
223761,0.0
223762,0.0
223763,0.0
223764,0.0
223765,0.0
223766,0.0
223767,0.0
223768,0.0
223769,0.0
223770,0.0
223771,0.0
223772,0.0
223773,0.0
223774,0.0
223775,0.0
223776,11.5
223777,11.5
223778,11.5
223779,11.5
223780,11.5
223781,11.5
223782,11.5
223783,11.5
223784,11.5
223785,11.5
223786,11.5
223787,11.5
223788,11.5
223789,11.5
223790,11.5
223791,11.5
223792,11.5
223793,11.5
223794,11.5
223795,11.5
223796,11.5
223797,11.5
223798,11.5
223799,11.5
223800,11.5
223801,11.5
223802,11.5
223803,11.5
223804,11.5
223805,11.5
223806,11.5
223807,11.5
223808,11.5
223809,11.5
223810,11.5
223811,11.5
223812,11.5
223813,11.5
223814,11.5
223815,11.5
223816,11.5
223817,11.5
223818,11.5
223819,11.5
223820,11.5
223821,11.5
223822,11.5
223823,11.5
223824,11.5
223825,11.5
223826,11.5
223827,11.5
223828,11.5
223829,11.5
223830,11.5
223831,11.5
223832,11.5
223833,11.5
223834,11.5
223835,11.5
223836,11.5
223837,11.5
223838,11.5
223839,11.5
223840,11.5
223841,11.5
223842,11.5
223843,11.5
223844,11.5
223845,11.5
223846,11.5
223847,11.5
223848,11.5
223849,11.5
223850,11.5
223851,11.5
223852,11.5
223853,11.5
223854,11.5
223855,11.5
223856,11.5
223857,11.5
223858,11.5
223859,11.5
223860,11.5
223861,11.5
223862,11.5
223863,11.5
223864,11.5
223865,11.5
223866,11.5
223867,11.5
223868,11.5
223869,11.5
223870,11.5
223871,11.5
223872,11.5
223873,11.5
223874,11.5
223875,11.5
223876,11.5
223877,11.5
223878,11.5
223879,11.5
223880,11.5
223881,11.5
223882,11.5
223883,11.5
223884,11.5
223885,11.5
223886,11.5
223887,11.5
223888,11.5
223889,11.5
223890,11.5
223891,11.5
223892,11.5
223893,11.5
223894,11.5
223895,11.5
223896,11.5
223897,11.5
223898,11.5
223899,11.5
223900,11.5
223901,11.5
223902,11.5
223903,11.5
223904,11.5
223905,11.5
223906,11.5
223907,11.5
223908,11.5
223909,11.5
223910,11.5
223911,11.5
223912,11.5
223913,11.5
223914,11.5
223915,11.5
223916,11.5
223917,11.5
223918,11.5
223919,11.5
223920,103.1
223921,103.1
223922,103.1
223923,103.1
223924,103.1
223925,103.1
223926,103.1
223927,103.1
223928,103.1
223929,103.1
223930,103.1
223931,103.1
223932,103.1
223933,103.1
223934,103.1
223935,103.1
223936,103.1
223937,103.1
223938,103.1
223939,103.1
223940,103.1
223941,103.1
223942,103.1
223943,103.1
223944,103.1
223945,103.1
223946,103.1
223947,103.1
223948,103.1
223949,103.1
223950,103.1
223951,103.1
223952,103.1
223953,103.1
223954,103.1
223955,103.1
223956,103.1
223957,103.1
223958,103.1
223959,103.1
223960,103.1
223961,103.1
223962,103.1
223963,103.1
223964,103.1
223965,103.1
223966,103.1
223967,103.1
223968,103.1
223969,103.1
223970,103.1
223971,103.1
223972,103.1
223973,103.1
223974,103.1
223975,103.1
223976,103.1
223977,103.1
223978,103.1
223979,103.1
223980,103.1
223981,103.1
223982,103.1
223983,103.1
223984,103.1
223985,103.1
223986,103.1
223987,103.1
223988,103.1
223989,103.1
223990,103.1
223991,103.1
223992,103.1
223993,103.1
223994,103.1
223995,103.1
223996,103.1
223997,103.1
223998,103.1
223999,103.1
224000,103.1
224001,103.1
224002,103.1
224003,103.1
224004,103.1
224005,103.1
224006,103.1
224007,103.1
224008,103.1
224009,103.1
224010,103.1
224011,103.1
224012,103.1
224013,103.1
224014,103.1
224015,103.1
224016,103.1
224017,103.1
224018,103.1
224019,103.1
224020,103.1
224021,103.1
224022,103.1
224023,103.1
224024,103.1
224025,103.1
224026,103.1
224027,103.1
224028,103.1
224029,103.1
224030,103.1
224031,103.1
224032,103.1
224033,103.1
224034,103.1
224035,103.1
224036,103.1
224037,103.1
224038,103.1
224039,103.1
224040,103.1
224041,103.1
224042,103.1
224043,103.1
224044,103.1
224045,103.1
224046,103.1
224047,103.1
224048,103.1
224049,103.1
224050,103.1
224051,103.1
224052,103.1
224053,103.1
224054,103.1
224055,103.1
224056,103.1
224057,103.1
224058,103.1
224059,103.1
224060,103.1
224061,103.1
224062,103.1
224063,103.1
224064,2.9
224065,2.9
224066,2.9
224067,2.9
224068,2.9
224069,2.9
224070,2.9
224071,2.9
224072,2.9
224073,2.9
224074,2.9
224075,2.9
224076,2.9
224077,2.9
224078,2.9
224079,2.9
224080,2.9
224081,2.9
224082,2.9
224083,2.9
224084,2.9
224085,2.9
224086,2.9
224087,2.9
224088,2.9
224089,2.9
224090,2.9
224091,2.9
224092,2.9
224093,2.9
224094,2.9
224095,2.9
224096,2.9
224097,2.9
224098,2.9
224099,2.9
224100,2.9
224101,2.9
224102,2.9
224103,2.9
224104,2.9
224105,2.9
224106,2.9
224107,2.9
224108,2.9
224109,2.9
224110,2.9
224111,2.9
224112,2.9
224113,2.9
224114,2.9
224115,2.9
224116,2.9
224117,2.9
224118,2.9
224119,2.9
224120,2.9
224121,2.9
224122,2.9
224123,2.9
224124,2.9
224125,2.9
224126,2.9
224127,2.9
224128,2.9
224129,2.9
224130,2.9
224131,2.9
224132,2.9
224133,2.9
224134,2.9
224135,2.9
224136,2.9
224137,2.9
224138,2.9
224139,2.9
224140,2.9
224141,2.9
224142,2.9
224143,2.9
224144,2.9
224145,2.9
224146,2.9
224147,2.9
224148,2.9
224149,2.9
224150,2.9
224151,2.9
224152,2.9
224153,2.9
224154,2.9
224155,2.9
224156,2.9
224157,2.9
224158,2.9
224159,2.9
224160,2.9
224161,2.9
224162,2.9
224163,2.9
224164,2.9
224165,2.9
224166,2.9
224167,2.9
224168,2.9
224169,2.9
224170,2.9
224171,2.9
224172,2.9
224173,2.9
224174,2.9
224175,2.9
224176,2.9
224177,2.9
224178,2.9
224179,2.9
224180,2.9
224181,2.9
224182,2.9
224183,2.9
224184,2.9
224185,2.9
224186,2.9
224187,2.9
224188,2.9
224189,2.9
224190,2.9
224191,2.9
224192,2.9
224193,2.9
224194,2.9
224195,2.9
224196,2.9
224197,2.9
224198,2.9
224199,2.9
224200,2.9
224201,2.9
224202,2.9
224203,2.9
224204,2.9
224205,2.9
224206,2.9
224207,2.9
224208,0.0
224209,0.0
224210,0.0
224211,0.0
224212,0.0
224213,0.0
224214,0.0
224215,0.0
224216,0.0
224217,0.0
224218,0.0
224219,0.0
224220,0.0
224221,0.0
224222,0.0
224223,0.0
224224,0.0
224225,0.0
224226,0.0
224227,0.0
224228,0.0
224229,0.0
224230,0.0
224231,0.0
224232,0.0
224233,0.0
224234,0.0
224235,0.0
224236,0.0
224237,0.0
224238,0.0
224239,0.0
224240,0.0
224241,0.0
224242,0.0
224243,0.0
224244,0.0
224245,0.0
224246,0.0
224247,0.0
224248,0.0
224249,0.0
224250,0.0
224251,0.0
224252,0.0
224253,0.0
224254,0.0
224255,0.0
224256,0.0
224257,0.0
224258,0.0
224259,0.0
224260,0.0
224261,0.0
224262,0.0
224263,0.0
224264,0.0
224265,0.0
224266,0.0
224267,0.0
224268,0.0
224269,0.0
224270,0.0
224271,0.0
224272,0.0
224273,0.0
224274,0.0
224275,0.0
224276,0.0
224277,0.0
224278,0.0
224279,0.0
224280,0.0
224281,0.0
224282,0.0
224283,0.0
224284,0.0
224285,0.0
224286,0.0
224287,0.0
224288,0.0
224289,0.0
224290,0.0
224291,0.0
224292,0.0
224293,0.0
224294,0.0
224295,0.0
224296,0.0
224297,0.0
224298,0.0
224299,0.0
224300,0.0
224301,0.0
224302,0.0
224303,0.0
224304,0.0
224305,0.0
224306,0.0
224307,0.0
224308,0.0
224309,0.0
224310,0.0
224311,0.0
224312,0.0
224313,0.0
224314,0.0
224315,0.0
224316,0.0
224317,0.0
224318,0.0
224319,0.0
224320,0.0
224321,0.0
224322,0.0
224323,0.0
224324,0.0
224325,0.0
224326,0.0
224327,0.0
224328,0.0
224329,0.0
224330,0.0
224331,0.0
224332,0.0
224333,0.0
224334,0.0
224335,0.0
224336,0.0
224337,0.0
224338,0.0
224339,0.0
224340,0.0
224341,0.0
224342,0.0
224343,0.0
224344,0.0
224345,0.0
224346,0.0
224347,0.0
224348,0.0
224349,0.0
224350,0.0
224351,0.0
224352,0.0
224353,0.0
224354,0.0
224355,0.0
224356,0.0
224357,0.0
224358,0.0
224359,0.0
224360,0.0
224361,0.0
224362,0.0
224363,0.0
224364,0.0
224365,0.0
224366,0.0
224367,0.0
224368,0.0
224369,0.0
224370,0.0
224371,0.0
224372,0.0
224373,0.0
224374,0.0
224375,0.0
224376,0.0
224377,0.0
224378,0.0
224379,0.0
224380,0.0
224381,0.0
224382,0.0
224383,0.0
224384,0.0
224385,0.0
224386,0.0
224387,0.0
224388,0.0
224389,0.0
224390,0.0
224391,0.0
224392,0.0
224393,0.0
224394,0.0
224395,0.0
224396,0.0
224397,0.0
224398,0.0
224399,0.0
224400,0.0
224401,0.0
224402,0.0
224403,0.0
224404,0.0
224405,0.0
224406,0.0
224407,0.0
224408,0.0
224409,0.0
224410,0.0
224411,0.0
224412,0.0
224413,0.0
224414,0.0
224415,0.0
224416,0.0
224417,0.0
224418,0.0
224419,0.0
224420,0.0
224421,0.0
224422,0.0
224423,0.0
224424,0.0
224425,0.0
224426,0.0
224427,0.0
224428,0.0
224429,0.0
224430,0.0
224431,0.0
224432,0.0
224433,0.0
224434,0.0
224435,0.0
224436,0.0
224437,0.0
224438,0.0
224439,0.0
224440,0.0
224441,0.0
224442,0.0
224443,0.0
224444,0.0
224445,0.0
224446,0.0
224447,0.0
224448,0.0
224449,0.0
224450,0.0
224451,0.0
224452,0.0
224453,0.0
224454,0.0
224455,0.0
224456,0.0
224457,0.0
224458,0.0
224459,0.0
224460,0.0
224461,0.0
224462,0.0
224463,0.0
224464,0.0
224465,0.0
224466,0.0
224467,0.0
224468,0.0
224469,0.0
224470,0.0
224471,0.0
224472,0.0
224473,0.0
224474,0.0
224475,0.0
224476,0.0
224477,0.0
224478,0.0
224479,0.0
224480,0.0
224481,0.0
224482,0.0
224483,0.0
224484,0.0
224485,0.0
224486,0.0
224487,0.0
224488,0.0
224489,0.0
224490,0.0
224491,0.0
224492,0.0
224493,0.0
224494,0.0
224495,0.0
224496,2.2
224497,2.2
224498,2.2
224499,2.2
224500,2.2
224501,2.2
224502,2.2
224503,2.2
224504,2.2
224505,2.2
224506,2.2
224507,2.2
224508,2.2
224509,2.2
224510,2.2
224511,2.2
224512,2.2
224513,2.2
224514,2.2
224515,2.2
224516,2.2
224517,2.2
224518,2.2
224519,2.2
224520,2.2
224521,2.2
224522,2.2
224523,2.2
224524,2.2
224525,2.2
224526,2.2
224527,2.2
224528,2.2
224529,2.2
224530,2.2
224531,2.2
224532,2.2
224533,2.2
224534,2.2
224535,2.2
224536,2.2
224537,2.2
224538,2.2
224539,2.2
224540,2.2
224541,2.2
224542,2.2
224543,2.2
224544,2.2
224545,2.2
224546,2.2
224547,2.2
224548,2.2
224549,2.2
224550,2.2
224551,2.2
224552,2.2
224553,2.2
224554,2.2
224555,2.2
224556,2.2
224557,2.2
224558,2.2
224559,2.2
224560,2.2
224561,2.2
224562,2.2
224563,2.2
224564,2.2
224565,2.2
224566,2.2
224567,2.2
224568,2.2
224569,2.2
224570,2.2
224571,2.2
224572,2.2
224573,2.2
224574,2.2
224575,2.2
224576,2.2
224577,2.2
224578,2.2
224579,2.2
224580,2.2
224581,2.2
224582,2.2
224583,2.2
224584,2.2
224585,2.2
224586,2.2
224587,2.2
224588,2.2
224589,2.2
224590,2.2
224591,2.2
224592,2.2
224593,2.2
224594,2.2
224595,2.2
224596,2.2
224597,2.2
224598,2.2
224599,2.2
224600,2.2
224601,2.2
224602,2.2
224603,2.2
224604,2.2
224605,2.2
224606,2.2
224607,2.2
224608,2.2
224609,2.2
224610,2.2
224611,2.2
224612,2.2
224613,2.2
224614,2.2
224615,2.2
224616,2.2
224617,2.2
224618,2.2
224619,2.2
224620,2.2
224621,2.2
224622,2.2
224623,2.2
224624,2.2
224625,2.2
224626,2.2
224627,2.2
224628,2.2
224629,2.2
224630,2.2
224631,2.2
224632,2.2
224633,2.2
224634,2.2
224635,2.2
224636,2.2
224637,2.2
224638,2.2
224639,2.2
224640,0.4
224641,0.4
224642,0.4
224643,0.4
224644,0.4
224645,0.4
224646,0.4
224647,0.4
224648,0.4
224649,0.4
224650,0.4
224651,0.4
224652,0.4
224653,0.4
224654,0.4
224655,0.4
224656,0.4
224657,0.4
224658,0.4
224659,0.4
224660,0.4
224661,0.4
224662,0.4
224663,0.4
224664,0.4
224665,0.4
224666,0.4
224667,0.4
224668,0.4
224669,0.4
224670,0.4
224671,0.4
224672,0.4
224673,0.4
224674,0.4
224675,0.4
224676,0.4
224677,0.4
224678,0.4
224679,0.4
224680,0.4
224681,0.4
224682,0.4
224683,0.4
224684,0.4
224685,0.4
224686,0.4
224687,0.4
224688,0.4
224689,0.4
224690,0.4
224691,0.4
224692,0.4
224693,0.4
224694,0.4
224695,0.4
224696,0.4
224697,0.4
224698,0.4
224699,0.4
224700,0.4
224701,0.4
224702,0.4
224703,0.4
224704,0.4
224705,0.4
224706,0.4
224707,0.4
224708,0.4
224709,0.4
224710,0.4
224711,0.4
224712,0.4
224713,0.4
224714,0.4
224715,0.4
224716,0.4
224717,0.4
224718,0.4
224719,0.4
224720,0.4
224721,0.4
224722,0.4
224723,0.4
224724,0.4
224725,0.4
224726,0.4
224727,0.4
224728,0.4
224729,0.4
224730,0.4
224731,0.4
224732,0.4
224733,0.4
224734,0.4
224735,0.4
224736,0.4
224737,0.4
224738,0.4
224739,0.4
224740,0.4
224741,0.4
224742,0.4
224743,0.4
224744,0.4
224745,0.4
224746,0.4
224747,0.4
224748,0.4
224749,0.4
224750,0.4
224751,0.4
224752,0.4
224753,0.4
224754,0.4
224755,0.4
224756,0.4
224757,0.4
224758,0.4
224759,0.4
224760,0.4
224761,0.4
224762,0.4
224763,0.4
224764,0.4
224765,0.4
224766,0.4
224767,0.4
224768,0.4
224769,0.4
224770,0.4
224771,0.4
224772,0.4
224773,0.4
224774,0.4
224775,0.4
224776,0.4
224777,0.4
224778,0.4
224779,0.4
224780,0.4
224781,0.4
224782,0.4
224783,0.4
224784,50.1
224785,50.1
224786,50.1
224787,50.1
224788,50.1
224789,50.1
224790,50.1
224791,50.1
224792,50.1
224793,50.1
224794,50.1
224795,50.1
224796,50.1
224797,50.1
224798,50.1
224799,50.1
224800,50.1
224801,50.1
224802,50.1
224803,50.1
224804,50.1
224805,50.1
224806,50.1
224807,50.1
224808,50.1
224809,50.1
224810,50.1
224811,50.1
224812,50.1
224813,50.1
224814,50.1
224815,50.1
224816,50.1
224817,50.1
224818,50.1
224819,50.1
224820,50.1
224821,50.1
224822,50.1
224823,50.1
224824,50.1
224825,50.1
224826,50.1
224827,50.1
224828,50.1
224829,50.1
224830,50.1
224831,50.1
224832,50.1
224833,50.1
224834,50.1
224835,50.1
224836,50.1
224837,50.1
224838,50.1
224839,50.1
224840,50.1
224841,50.1
224842,50.1
224843,50.1
224844,50.1
224845,50.1
224846,50.1
224847,50.1
224848,50.1
224849,50.1
224850,50.1
224851,50.1
224852,50.1
224853,50.1
224854,50.1
224855,50.1
224856,50.1
224857,50.1
224858,50.1
224859,50.1
224860,50.1
224861,50.1
224862,50.1
224863,50.1
224864,50.1
224865,50.1
224866,50.1
224867,50.1
224868,50.1
224869,50.1
224870,50.1
224871,50.1
224872,50.1
224873,50.1
224874,50.1
224875,50.1
224876,50.1
224877,50.1
224878,50.1
224879,50.1
224880,50.1
224881,50.1
224882,50.1
224883,50.1
224884,50.1
224885,50.1
224886,50.1
224887,50.1
224888,50.1
224889,50.1
224890,50.1
224891,50.1
224892,50.1
224893,50.1
224894,50.1
224895,50.1
224896,50.1
224897,50.1
224898,50.1
224899,50.1
224900,50.1
224901,50.1
224902,50.1
224903,50.1
224904,50.1
224905,50.1
224906,50.1
224907,50.1
224908,50.1
224909,50.1
224910,50.1
224911,50.1
224912,50.1
224913,50.1
224914,50.1
224915,50.1
224916,50.1
224917,50.1
224918,50.1
224919,50.1
224920,50.1
224921,50.1
224922,50.1
224923,50.1
224924,50.1
224925,50.1
224926,50.1
224927,50.1
224928,0.1
224929,0.1
224930,0.1
224931,0.1
224932,0.1
224933,0.1
224934,0.1
224935,0.1
224936,0.1
224937,0.1
224938,0.1
224939,0.1
224940,0.1
224941,0.1
224942,0.1
224943,0.1
224944,0.1
224945,0.1
224946,0.1
224947,0.1
224948,0.1
224949,0.1
224950,0.1
224951,0.1
224952,0.1
224953,0.1
224954,0.1
224955,0.1
224956,0.1
224957,0.1
224958,0.1
224959,0.1
224960,0.1
224961,0.1
224962,0.1
224963,0.1
224964,0.1
224965,0.1
224966,0.1
224967,0.1
224968,0.1
224969,0.1
224970,0.1
224971,0.1
224972,0.1
224973,0.1
224974,0.1
224975,0.1
224976,0.1
224977,0.1
224978,0.1
224979,0.1
224980,0.1
224981,0.1
224982,0.1
224983,0.1
224984,0.1
224985,0.1
224986,0.1
224987,0.1
224988,0.1
224989,0.1
224990,0.1
224991,0.1
224992,0.1
224993,0.1
224994,0.1
224995,0.1
224996,0.1
224997,0.1
224998,0.1
224999,0.1
225000,0.1
225001,0.1
225002,0.1
225003,0.1
225004,0.1
225005,0.1
225006,0.1
225007,0.1
225008,0.1
225009,0.1
225010,0.1
225011,0.1
225012,0.1
225013,0.1
225014,0.1
225015,0.1
225016,0.1
225017,0.1
225018,0.1
225019,0.1
225020,0.1
225021,0.1
225022,0.1
225023,0.1
225024,0.1
225025,0.1
225026,0.1
225027,0.1
225028,0.1
225029,0.1
225030,0.1
225031,0.1
225032,0.1
225033,0.1
225034,0.1
225035,0.1
225036,0.1
225037,0.1
225038,0.1
225039,0.1
225040,0.1
225041,0.1
225042,0.1
225043,0.1
225044,0.1
225045,0.1
225046,0.1
225047,0.1
225048,0.1
225049,0.1
225050,0.1
225051,0.1
225052,0.1
225053,0.1
225054,0.1
225055,0.1
225056,0.1
225057,0.1
225058,0.1
225059,0.1
225060,0.1
225061,0.1
225062,0.1
225063,0.1
225064,0.1
225065,0.1
225066,0.1
225067,0.1
225068,0.1
225069,0.1
225070,0.1
225071,0.1
225072,1.5
225073,1.5
225074,1.5
225075,1.5
225076,1.5
225077,1.5
225078,1.5
225079,1.5
225080,1.5
